rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
688	2	2	N/A	-57.782617871784566	0.9994974874371858	18.421636140183303	C14H28O3	[M - H4O2 + H]+	DMCZWEUMVOFXBT	InChI=1S/C14H28O3/c1-2-10-13(15)11-8-6-4-3-5-7-9-12-14(16)17/h13,15H,2-12H2,1H3,(H,16,17)	11-Hydroxy Myristic Acid	CCCC(CCCCCCCCCC(=O)O)O	4.0999999	150961;5312871;71445699	COCONUT:(CNP0244528);Natural Products:(UNPD27398);PubChem:(150961 5312871 71445699);SuperNatural:(SN00267189);YMDB Mine;ZINC bio:(ZINC05838518 ZINC05841956);EcoCyc Mine;MeSH:(150961);PubMed;KEGG Mine	60132728902	209.1885	121.15	6434_CARA_C18_pos_SIRIUS_9266
689	2	2	N/A	-120.53078299003936	0.37889447236180906	4.357603663837714	C37H73NO5	[M - H4O2 + H]+	OFDXRRYHOBWKBR	InChI=1S/C37H73NO5/c1-3-5-7-9-11-13-15-16-17-18-19-21-23-25-27-29-31-35(41)37(43)38-33(32-39)36(42)34(40)30-28-26-24-22-20-14-12-10-8-6-4-2/h28,30,33-36,39-42H,3-27,29,31-32H2,1-2H3,(H,38,43)	2-hydroxy-N-[(E)-1,3,4-trihydroxyheptadec-5-en-2-yl]icosanamide	CCCCCCCCCCCCCCCCCCC(C(=O)NC(CO)C(C(C=CCCCCCCCCCCC)O)O)O	12.6000004	21774992	COCONUT:(CNP0260464);Natural Products:(UNPD138971 UNPD6644);PubChem:(21774992);SuperNatural:(SN00289911 SN00274060)	3178498	576.5313	240.434	1121_CARA_C18_pos_SIRIUS_26240
690	3	3	N/A	-120.41349539124748	0.9894472361809047	10.861239503074046	C16H26O5	[M - H2O + H]+	CIXGXJHOQWHINC	InChI=1S/C16H26O5/c1-2-3-4-5-11(17)6-7-12-13(8-9-16(20)21)15(19)10-14(12)18/h12-13,15,19H,2-10H2,1H3,(H,20,21)	13,14-dihydro-15-keto-tetranor Prostaglandin D2	CCCCCC(=O)CCC1C(C(CC1=O)O)CCC(=O)O	1.10000002	44600450;59445814	COCONUT:(CNP0224231);Training Set;PubChem:(44600450 59445814);additional	2637826	281.1735	20.535	690_CARA_C18_pos_SIRIUS_31045
691	1	1	N/A	-119.59886951526576	0.9994974874371858	15.406030107882177	C15H32O6	[M + H]+	CHFJFGVAPWOVGG	InChI=1S/C15H32O6/c1-2-3-4-6-17-8-10-19-12-14-21-15-13-20-11-9-18-7-5-16/h16H,2-15H2,1H3	Pentaethylene glycol, pentyl ether	CCCCCOCCOCCOCCOCCOCCO	1.06653869	526860	PubChem:(526860);PubChem class - bio and metabolites	16777218	309.2247	22.54	1581_CARA_C18_pos_SIRIUS_25246
692	3	3	N/A	-40.853685747593325	0.9999999999999999	37.27785302668068	C33H65NO3	[M + H]+	QBFXCLDNTKBAPQ	InChI=1S/C33H65NO3/c1-3-5-7-9-11-13-15-16-17-19-21-23-25-27-29-33(37)34-31(30-35)32(36)28-26-24-22-20-18-14-12-10-8-6-4-2/h26,28,31-32,35-36H,3-25,27,29-30H2,1-2H3,(H,34,37)	N-(heptadecanoyl)-hexdecasphing-4-enine	CCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCC)O	12.3000002	21259883;52931112;54219069	PubChem:(21259883 52931112 54219069);PubMed;CHEBI:(138507)	98	524.5007	131.593	4867_CARA_C18_pos_SIRIUS_3905
693	3	1	N/A	-256.38609112367726	0.0271356783919598	6.227040439760142	C44H89NO6	[M - H2O + H]+	BQMCLDBOKIRHNW	InChI=1S/C44H89NO6/c1-3-5-7-9-11-13-15-17-19-20-21-22-23-25-27-29-31-33-35-37-41(48)43(50)44(51)45-39(38-46)42(49)40(47)36-34-32-30-28-26-24-18-16-14-12-10-8-6-4-2/h39-43,46-50H,3-38H2,1-2H3,(H,45,51)	null	CCCCCCCCCCCCCCCCCCCCCC(C(C(=O)NC(CO)C(C(CCCCCCCCCCCCCCCC)O)O)O)O	13.7274609	""	COCONUT:(CNP0368380);Natural Products:(UNPD221909)	2129920	710.6608	96.644	3072_CARA_C18_pos_SIRIUS_25375
694	4	3	N/A	-135.1074414636183	0.01155778894472362	41.71054966642478	C23H46N2O3	[M + H3N + H]+	ULQJGFQMGZOCNS	InChI=1S/C23H46N2O3/c1-3-5-7-9-11-13-15-17-22(27)24-19-21(26)20-25-23(28)18-16-14-12-10-8-6-4-2/h21,26H,3-20H2,1-2H3,(H,24,27)(H,25,28)	N,N''-(2-Hydroxy-1,3-propanediyl)bisdecanamide	CCCCCCCCCC(=O)NCC(CNC(=O)CCCCCCCCC)O	6.4000001	3046202	PubChem:(3046202);PubChem class - safety and toxic	67108866	416.386	194.859	360_CARA_C18_pos_SIRIUS_10685
695	1	4	N/A	-64.03309206729215	0.9371859296482412	28.31155648669625	C17H32O2	[M + Na]+	FJMPAYNWWWCODA	InChI=1S/C17H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h10-11H,2-9,12-16H2,1H3,(H,18,19)	7-Heptadecenoic acid	CCCCCCCCCC=CCCCCCC(=O)O	6.20759153	5312437;5312620;53802661	COCONUT:(CNP0206388);Natural Products:(UNPD207482 UNPD219450 UNPD179368);PubChem:(5312437 5312620 53802661);SuperNatural:(SN00358100)	3178498	291.2307	149.141	2732_CARA_C18_pos_SIRIUS_21155
696	3	3	N/A	-87.1519031508637	0.9999999999999999	57.351996088763826	C24H46O3	[M + H3N + H]+	LBUOSVPOVIEPLJ	InChI=1S/C24H46O3/c1-3-5-7-8-9-10-11-12-13-14-15-16-17-18-19-20-24(25)27-23-22-26-21-6-4-2/h12-13H,3-11,14-23H2,1-2H3	2-Butoxyethyl oleate	CCCCCCCCC=CCCCCCCCC(=O)OCCOCCCC	8.69999981	66959;5365031;6436064	NORMAN:(NS00023521);COCONUT:(CNP0315221);Natural Products:(UNPD74363);PubChem:(66959 5365031 6436064);PubMed	2392130	400.3749	165.953	582_CARA_C18_pos_SIRIUS_19907
697	3	3	N/A	-242.4794459780332	0.9944723618090451	48.31487499208542	C38H71NO4	[M - H4O2 + H]+	IBQLHKWKIJLREV	InChI=1S/C38H71NO4/c1-4-6-8-10-12-14-16-18-19-21-23-25-27-29-31-33-38(42)43-34-36(39-35(3)40)37(41)32-30-28-26-24-22-20-17-15-13-11-9-7-5-2/h18-19,30,32,36-37,41H,4-17,20-29,31,33-34H2,1-3H3,(H,39,40)	1-O-oleoyl-NAS	CCCCCCCCCCCCCC=CC(C(COC(=O)CCCCCCCC=CCCCCCCCC)NC(=O)C)O	13.6000004	71768165	PubChem:(71768165);CHEBI:(76054)	34	570.5254	261.876	2414_CARA_C18_pos_SIRIUS_206
698	4	4	N/A	-16.441829053155903	0.9969849246231155	18.340864425202177	C5H9NO4	[M - H2O + H]+	WHUUTDBJXJRKMK	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)	Glutamat	C(CC(=O)O)C(C(=O)O)N	-1.32391071	611;23327;33032;104813;168158;450555;450602;4525487;4179667;4452358;5128032;5147171;5460297;5460299;5460543;5460544;10582905;12248489;12248490;12248491;12248492;12248499;12248500;12248502;12248503;10942598;10057642;11629711;11701061;14598502;11840951;10351852;10396980;16213329;16213424;16213454;16217561;21575125;42615584;44272391;51037439;51037437;51037438;51037440;46932125;50992608;54431527;54431528;57397101;56638524;56845125;56845930;56845948;57607970;57607968;57607971;57607976;57616920;71308417;71308849;71309035;71309130;71309247;71309316;71309505;71309806;71310326;87150909;87206355;88747398;88901897;89254549;90324386;91031500;91083019;91158404;90472821;91466291;101073736;101129201;101129202;102351656;102602046;117064483;117064484;119077677;119077680;119080345;121494059;124202791;129656111;129680450;133188389;132594196;132594197;131667875;131708707;131873974;134775857;139592947;139054390;138397024	HMDB:(148 3339 60475);PubChem class - food;SuperNatural:(SN00002027 SN00335254);ZINC bio:(ZINC00895124 ZINC01482113);additional;HSDB:(56-86-0);MeSH:(611 23327 33032 104813 4525487 5128032 5147171 5460299 5460544 11840951 14598502);Plantcyc:(D-GLT GLT);PubMed;NORMAN:(NS00008008);COCONUT:(CNP0086235 CNP0191057 CNP0200734);KNApSAcK:(19577);Natural Products:(UNPD80939 UNPD56979 UNPD112821);PubChem:(611 23327 33032 104813 168158 450555 450602 4525487 4179667 4452358 5128032 5147171 5460297 5460299 5460543 5460544 10582905 12248489 12248490 12248491 12248492 12248499 12248500 12248502 12248503 10942598 10057642 11629711 11701061 14598502 11840951 10351852 10396980 16213329 16213424 16213454 16217561 21575125 42615584 44272391 51037439 51037437 51037438 51037440 46932125 50992608 54431527 54431528 57397101 56638524 56845125 56845930 56845948 57607970 57607968 57607971 57607976 57616920 71308417 71308849 71309035 71309130 71309247 71309316 71309505 71309806 71310326 87150909 87206355 88747398 88901897 89254549 90324386 91031500 91083019 91158404 90472821 91466291 101073736 101129201 101129202 102351656 102602046 117064483 117064484 119077677 119077680 119080345 121494059 124202791 129656111 129680450 133188389 132594196 132594197 131667875 131708707 131873974 134775857 139592947 139054390 138397024);CHEBI:(14321 76051 29987 29986 16015 53375 53374 29988 29985 15966 53373 29989 18237);PubChem class - bio and metabolites;KEGG:(C00025 C00217 C00302);PubChem class - safety and toxic;YMDB:(271);Training Set;PubChem class - drug;Biocyc:(CPD1UA-4 GLT SMA-0000342 D-GLT)	255847294	130.0489	13.328	6074_CARA_C18_pos_SIRIUS_6899
699	1	2	N/A	-99.73241130637246	0.9773869346733671	32.88719643402726	C20H34O8	[M + Na]+	QZCLKYGREBVARF	InChI=1S/C20H34O8/c1-5-8-11-25-17(22)14-20(28-16(4)21,19(24)27-13-10-7-3)15-18(23)26-12-9-6-2/h5-15H2,1-4H3	Blo-trol	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C	3.29999995	6505;71752690	HMDB:(34159);PubChem class - food;ZINC bio:(ZINC03875493);additional;HSDB:(77-90-7);MeSH:(6505);PubMed;NORMAN:(NS00010307);COCONUT:(CNP0120807);PubChem:(6505 71752690);PubChem class - bio and metabolites;PubChem class - safety and toxic	220996174	425.2126	68.917	368_CARA_C18_pos_SIRIUS_9086
700	2	2	N/A	-261.82618571589626	0.9999999999999999	27.053742344115975	C21H36N2O	[M + H3N + H]+	CFFZTNFSYWKUCA	InChI=1S/C21H36N2O/c1-23(24-2)19-14-12-10-8-6-4-3-5-7-9-11-13-16-21-17-15-18-22-20-21/h5,7,15,17-18,20H,3-4,6,8-14,16,19H2,1-2H3	null	CN(CCCCCCCCC=CCCCCC1=CN=CC=C1)OC	6.4000001	10065380;23426295	COCONUT:(CNP0234054);Natural Products:(UNPD134038);PubChem:(10065380 23426295);SuperNatural:(SN00350989)	3178498	350.3146	57.718	7926_CARA_C18_pos_SIRIUS_21018
701	3	4	N/A	-213.53673394690347	0.9130653266331659	17.06269114614708	C30H59NO10	[M - H2O + H]+	BFJZLVDYMQIIMI	InChI=1S/C30H59NO10/c1-21(31-19-26(35)36)23(34)17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-24(22(2)33)40-30-29(39)28(38)27(37)25(20-32)41-30/h21-25,27-34,37-39H,3-20H2,1-2H3,(H,35,36)	null	CC(C(CCCCCCCCCCCCCCCCC(C(C)O)OC1C(C(C(C(O1)CO)O)O)O)O)NCC(=O)O	2.4000001	45359251	COCONUT:(CNP0347886);Training Set;PubChem:(45359251);additional	2637826	576.4082	53.825	189_CARA_C18_pos_SIRIUS_26018
702	4	2	N/A	-127.5017164353255	0.05628140703517588	5.437273848202042	C41H78O6	[M + H3N + H]+	XBZGAIPRBMBYIP	InChI=1S/C41H78O6/c1-4-7-10-13-16-18-20-21-23-26-28-31-34-40(43)46-37-38(47-41(44)35-32-29-24-15-12-9-6-3)36-45-39(42)33-30-27-25-22-19-17-14-11-8-5-2/h38H,4-37H2,1-3H3	null	CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC)OC(=O)CCCCCCCCC	16.5	131804854;131809154	HMDB:(96682 100992);PubChem:(131804854 131809154);PubChem class - bio and metabolites	16777226	684.6159	174.645	4156_CARA_C18_pos_SIRIUS_11701
703	2	2	N/A	-194.84303652608412	0.7944723618090452	13.979276951608622	C25H49NO4	[M + H3N + H]+	FNPHNLNTJNMAEE	InChI=1S/C25H49NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h23H,5-22H2,1-4H3/p+1	Lopac-S-2381	CCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	8.10000038	5282;3006797;6426855;52922056;92328234;126456367;129316413;129316414	COCONUT:(CNP0149553);HMDB:(848);PubChem:(5282 3006797 6426855 52922056 92328234 126456367 129316413 129316414);SuperNatural:(SN00014206 SN00014197);CHEBI:(73074 84644);ZINC bio:(ZINC08035045 ZINC08195646);additional;PubChem class - bio and metabolites;Training Set;PubMed;Biocyc:(CPD-19742)	20473962	445.3989	110.358	785_CARA_C18_pos_SIRIUS_536
704	4	2	N/A	-151.6092373577753	0.9949748743718592	4.373448267824782	C38H76N2O4	[M + H]+	IVPYHNVOJNIAMO	InChI=1S/C38H76N2O4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-35(41)37(43)39-33-34-40-38(44)36(42)32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h35-36,41-42H,3-34H2,1-2H3,(H,39,43)(H,40,44)	Octadecanamide, N,N''-1,2-ethanediylbis[hydroxy-	CCCCCCCCCCCCCCCCC(C(=O)NCCNC(=O)C(CCCCCCCCCCCCCCCC)O)O	14.1999998	20528651	PubChem:(20528651);NORMAN:(NS00056566)	262146	625.5843	173.897	3135_CARA_C18_pos_SIRIUS_18776
705	3	2	N/A	-210.95890654858462	0.3296482412060302	15.924863933950654	C31H58O5	[M - H2O + H]+	DEHVGTRXTOJYNV	InChI=1S/C31H58O5/c1-3-5-7-9-11-12-13-14-15-16-17-18-20-22-24-26-31(34)36-29(27-32)28-35-30(33)25-23-21-19-10-8-6-4-2/h14-15,29,32H,3-13,16-28H2,1-2H3	DG(10:0/18:1(omega-9)/0:0)	CCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC	10.8999996	71728397;91825688	PubChem:(71728397 91825688);CHEBI:(75505 85787)	34	493.4218	286.576	5660_CARA_C18_pos_SIRIUS_3060
706	1	1	N/A	-186.66030656029912	0.9994974874371859	35.55262197134652	C33H63NO4	[M + H3N + H]+	BKSGURPARYMZLY	InChI=1S/C33H63NO4/c1-3-5-7-9-11-13-15-16-18-19-21-23-25-27-31(36)30(29-35)34-33(38)32(37)28-26-24-22-20-17-14-12-10-8-6-4-2/h18-19,25,27,30-32,35-37H,3-17,20-24,26,28-29H2,1-2H3,(H,34,38)	null	CCCCCCCCCCCCCC(C(=O)NC(CO)C(C=CCCC=CCCCCCCCCC)O)O	10.6999998	25244916;90657611	COCONUT:(CNP0045677);PubChem:(25244916 90657611);SuperNatural:(SN00215547);Biocyc:(CPD-8433)	3147778	555.5101	269.271	7638_CARA_C18_pos_SIRIUS_934
707	1	4	N/A	-99.22426909935831	0.9859296482412062	8.910039532727948	C16H30O3	[M + Na]+	ASICPMTWQSESKX	InChI=1S/C16H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(17)14-16(18)19/h2-14H2,1H3,(H,18,19)	3-Oxohexadecanoate	CCCCCCCCCCCCCC(=O)CC(=O)O	5.9000001	5282997;17804645	HMDB:(10733);SuperNatural:(SN00220422);Plantcyc:(CPD-16497);PubMed;COCONUT:(CNP0017150 CNP0040092);PubChem:(5282997 17804645);YMDB Mine;CHEBI:(37251);PubChem class - bio and metabolites;EcoCyc Mine;Biocyc:(CPD-16497);KEGG Mine	60149598314	293.2078	72.402	1293_CARA_C18_pos_SIRIUS_7234
708	4	2	N/A	-421.2981252746714	0.1613065326633166	21.62648011616016	C30H57N7O4	[M + H]+	KTKSCELDNTURCU	InChI=1S/C30H57N7O4/c1-22-26(38)16-25(37-15-14-33-21-37)24(36-22)10-9-23(19-32-3)8-6-4-5-7-11-30(41,18-28(39)40)20-35-29(2)12-13-34-27(31)17-29/h14-15,21-27,32,34-36,38,41H,4-13,16-20,31H2,1-3H3,(H,39,40)/p+1	null	CC1C(CC(C([NH2+]1)CCC(CCCCCCC(CC(=O)O)(CNC2(CCNC(C2)N)C)O)CNC)N3C=CN=C3)O	0.0	""	COCONUT:(CNP0231256)	2097152	580.4535	130.286	449_CARA_C18_pos_SIRIUS_9260
709	1	1	N/A	-180.30664534767968	0.9984924623115577	21.21845432427504	C39H76N2O5	[M + H3N + H]+	DWOURMRLOILMHL	InChI=1S/C39H76N2O5/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-32-38(43)46-35(34-37(42)41-36(39(44)45)31-29-33-40)30-27-25-23-21-19-16-14-12-10-8-6-4-2/h35-36H,3-34,40H2,1-2H3,(H,41,42)(H,44,45)	null	CCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCCCCC)CC(=O)NC(CCCN)C(=O)O	12.0008783	""	COCONUT:(CNP0419327);Natural Products:(UNPD100896);SuperNatural:(SN00358303)	3178496	670.6148	265.799	3925_CARA_C18_pos_SIRIUS_30496
710	3	3	N/A	-84.21615865900172	0.9999999999999999	65.8216358994542	C30H58O3	[M - H2O + H]+	AGGJFYHWBYFDAH	InChI=1S/C30H58O3/c1-2-3-4-5-6-7-8-9-10-11-14-17-20-23-26-29(31)27-24-21-18-15-12-13-16-19-22-25-28-30(32)33/h2-28H2,1H3,(H,32,33)	null	CCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCC(=O)O	11.1870022	""	COCONUT:(CNP0155705);Natural Products:(UNPD211323)	2129920	449.4317	247.474	6637_CARA_C18_pos_SIRIUS_1218
711	1	1	N/A	-100.98235190619232	0.9989949748743718	40.15362810524898	C45H84O5	[M + H3N + H]+	TXSPVVDGQJIPFG	InChI=1S/C45H84O5/c1-3-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-34-36-38-40-45(48)50-43(41-46)42-49-44(47)39-37-35-33-31-29-27-25-23-20-18-16-14-12-10-8-6-4-2/h17-20,43,46H,3-16,21-42H2,1-2H3	Diacylglycerol(20:1/22:1)	CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCC=CCCCCCCCC	17.6000004	9543885;134769116;138268002	COCONUT:(CNP0405887);HMDB:(7406);PubChem:(9543885 134769116 138268002);SuperNatural:(SN00217241);YMDB Mine;PubChem class - bio and metabolites	34379661322	722.6711	288.324	342_CARA_C18_pos_SIRIUS_26145
712	1	1	N/A	-208.23215852368733	0.4467336683417086	14.216291099529563	C37H73NO4	[M + H3N + H]+	CBNRTKLQURDWHP	InChI=1S/C37H73NO4/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-30-36(39)41-34-32-38(3)33-35-42-37(40)31-29-27-25-23-21-19-17-15-13-11-9-7-5-2/h4-35H2,1-3H3	(Methylimino)diethane-2,1-diyl dipalmitate	CCCCCCCCCCCCCCCC(=O)OCCN(C)CCOC(=O)CCCCCCCCCCCCCCC	14.6999998	53421041;100955263	PubChem:(53421041 100955263);NORMAN:(NS00039289)	262146	613.5852	183.47	7109_CARA_C18_pos_SIRIUS_22382
713	2	2	N/A	-36.83413486201898	0.9904522613065326	30.659794078298656	C12H20O7	[M + H]+	DOOTYTYQINUNNV	InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3	Eudraflex	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O	0.100000001	6506;138396004	HMDB:(34263);PubChem class - food;SuperNatural:(SN00368662);ZINC bio:(ZINC01648322);additional;HSDB:(77-93-0);MeSH:(6506);PubMed;NORMAN:(NS00008140);COCONUT:(CNP0163954);Natural Products:(UNPD168998);PubChem:(6506 138396004);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubChem class - drug	255648334	277.1267	24.575	409_CARA_C18_pos_SIRIUS_23384
714	2	2	N/A	-34.47830670846678	0.9984924623115576	29.925173154272613	C34H66O5	[M - H2O + H]+	WCBIKDLZZSWASU	InChI=1S/C34H66O5/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-21-23-25-27-29-34(37)39-32(30-35)31-38-33(36)28-26-24-22-10-8-6-4-2/h32,35H,3-31H2,1-2H3	null	CCCCCCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCC	13.5	131802129;138286226	HMDB:(93005);PubChem:(131802129 138286226);PubChem class - bio and metabolites	16777226	537.4835	302.536	1198_CARA_C18_pos_SIRIUS_8103
715	1	1	N/A	-304.74475905336266	0.12512562814070352	7.395101183900621	C34H53N5O7	[M + K]+	HVPYLVISSBODEY	InChI=1S/C34H53N5O7/c1-8-9-13-22(6)27-18-28(40)35-19-29(41)39-30(21(4)5)33(44)37-25(16-20(2)3)32(43)36-23(7)31(42)38-26(34(45)46-27)17-24-14-11-10-12-15-24/h10-12,14-15,20-23,25-27,30H,8-9,13,16-19H2,1-7H3,(H,35,40)(H,36,43)(H,37,44)(H,38,42)(H,39,41)	Arenamide B	CCCCC(C)C1CC(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)CC2=CC=CC=C2)C)CC(C)C)C(C)C	4.9000001	24899413;42640845;56657057;58206209	COCONUT:(CNP0141171);KNApSAcK:(40265);Natural Products:(UNPD70088 UNPD191924);PubChem:(24899413 42640845 56657057 58206209);SuperNatural:(SN00274444);CHEBI:(65434);MeSH:(24899413 42640845);PubMed	3178614	682.3592	88.884	6841_CARA_C18_pos_SIRIUS_33821
716	1	1	N/A	-131.66533663597454	0.9979899497487437	16.290102859981406	C10H16O5	[M + Na]+	XTQIBFVBYWIHIP	InChI=1S/C10H16O5/c11-8(6-7-10(14)15)4-2-1-3-5-9(12)13/h1-7H2,(H,12,13)(H,14,15)	null	C(CCC(=O)CCC(=O)O)CCC(=O)O	0.100000001	1755	COCONUT:(CNP0347006);PubChem:(1755);additional;PubChem class - bio and metabolites;MeSH:(1755);PubChem class - safety and toxic;Training Set;PubMed	86523974	239.0889	16.376	2471_CARA_C18_pos_SIRIUS_1793
717	4	5	N/A	-289.32941564378154	0.015075376884422113	26.27719408753599	C26H43N7O12	[M - H4O2 + H]+	BJFAYQBALDJISF	InChI=1S/C26H43N7O12/c1-10(2)19(25(43)32-16(26(44)45)9-18(36)37)33-24(42)15(7-8-17(34)35)31-23(41)14(6)30-22(40)13(5)29-21(39)12(4)28-20(38)11(3)27/h10-16,19H,7-9,27H2,1-6H3,(H,28,38)(H,29,39)(H,30,40)(H,31,41)(H,32,43)(H,33,42)(H,34,35)(H,36,37)(H,44,45)	null	CC(C)C(C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)N	-4.9000001	73659102	PubChem:(73659102);PubChem class - bio and metabolites	16777218	610.2861	23.401	7063_CARA_C18_pos_SIRIUS_616
718	1	2	N/A	-176.8934201500592	0.7472361809045227	7.893472235172599	C37H74O8	[M - H2O + H]+	SWXKOMYMFNSOFZ	InChI=1S/C37H74O8/c1-4-7-9-11-13-15-17-19-21-23-25-27-30-43-36(40)34(39)33(32-38)45-35(42-29-6-3)37(36,41)44-31-28-26-24-22-20-18-16-14-12-10-8-5-2/h33-35,38-41H,4-32H2,1-3H3	alpha-Dtgl	CCCCCCCCCCCCCCOC1(C(C(OC(C1(O)OCCCCCCCCCCCCCC)OCCC)CO)O)O	11.6999998	133646;44147820;53462287	MeSH:(133646 44147820);PubChem:(133646 44147820 53462287);PubMed	70	629.5386	275.337	1167_CARA_C18_pos_SIRIUS_4095
719	2	2	N/A	-156.4390358798836	0.9999999999999999	24.13343824506376	C23H45NO2	[M + H3N + H]+	XLKVHEHEFPYLAG	InChI=1S/C23H45NO2/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21(20-25)24-22(26)23(2,3)4/h18-19,21,25H,5-17,20H2,1-4H3,(H,24,26)	null	CCCCCCCCCCCCCCC=CC(CO)NC(=O)C(C)(C)C	8.10000038	24740780;24741858;91251471	MeSH:(24741858);PubChem:(24740780 24741858 91251471);PubMed	70	385.3779	55.667	5952_CARA_C18_pos_SIRIUS_11228
720	4	1	N/A	-232.18809098948284	0.2547738693467337	22.296755970956752	C32H59N5O5	[M + H]+	INHIVBOKYRGIRE	InChI=1S/C32H59N5O5/c1-18(2)13-23-28(38)34-24(14-19(3)4)31(41)37(12)27(17-22(9)10)30(40)35-25(15-20(5)6)32(42)36(11)26(16-21(7)8)29(39)33-23/h18-27H,13-17H2,1-12H3,(H,33,39)(H,34,38)(H,35,40)	null	CC(C)CC1C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)N1)CC(C)C)C)CC(C)C)CC(C)C)C)CC(C)C	5.69999981	25097620;25112188	COCONUT:(CNP0293721);Natural Products:(UNPD124084);PubChem:(25097620 25112188);SuperNatural:(SN00336014);MeSH:(25112188);PubMed	3178566	594.4619	135.915	1339_CARA_C18_pos_SIRIUS_23898
721	3	7	N/A	-227.85764400339644	0.05577889447236181	12.327643488938008	C35H61NO12	[M - H4O2 + H]+	RZPAKFUAFGMUPI	InChI=1S/C35H61NO12/c1-16-14-35(15-43-35)32(40)19(4)27(37)18(3)22(7)46-33(41)21(6)31(47-26-13-25(42-11)28(38)23(8)45-26)20(5)30(16)48-34-29(39)24(36(9)10)12-17(2)44-34/h16-31,34,37-39H,12-15H2,1-11H3	Amimycin	CC1CC(C(C(O1)OC2C(CC3(CO3)C(=O)C(C(C(C(OC(=O)C(C(C2C)OC4CC(C(C(O4)C)O)OC)C)C)C)O)C)C)O)N(C)C	2.5999999	4587;19822;24214;72493;456832;4681249;5702142;5284598;6602289;6604330;16757752;20407245;16401036;23306069;23919692;25203188;49827124;49827125;53393706;59041446;59069662;59959564;91289486;117065579;125035875;125035876;125035877;125035878;122130511;124716365;124716366;124716367;124716368;124839496;124839497;124894748;124894749;124894750;124894751;131707455;133562742;131878869	PubChem class - food;SuperNatural:(SN00249126 SN00279923);additional;HSDB:(3922-90-5);MeSH:(19822 72493 456832 5284598 20407245 122130511 133562742);PubMed;NORMAN:(NS00006085);COCONUT:(CNP0146175);Natural Products:(UNPD18541 UNPD68176);PubChem:(4587 19822 24214 72493 456832 4681249 5702142 5284598 6602289 6604330 16757752 20407245 16401036 23306069 23919692 25203188 49827124 49827125 53393706 59041446 59069662 59959564 91289486 117065579 125035875 125035876 125035877 125035878 122130511 124716365 124716366 124716367 124716368 124839496 124839497 124894748 124894749 124894750 124894751 131707455 133562742 131878869);CHEBI:(57933 16869);PubChem class - bio and metabolites;KEGG:(C01946);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(OLEANDOMYCIN)	255642470	652.407	15.423	2533_CARA_C18_pos_SIRIUS_3634
