shared name	CSI_#adducts	CSI_#predictedFPs	CSI_ConfidenceScore	CSI_CSI:FingerIDScore	CSI_ZodiacScore	CSI_SiriusScore	CSI_molecularFormula	CSI_adduct	CSI_InChIkey2D	CSI_InChI	CSI_name	CSI_smiles	CSI_xlogp	CSI_pubchemids	CSI_links	CSI_dbflags	CSI_ionMass	CSI_retentionTimeInSeconds	CSI_id
4452	2	2		-328.219	0.01	10.955	C47H70N2O5	[M - H]-	DUEACDWPNQVCIJ	InChI=1S/C47H70N2O5/c1-33-18-19-39(28-36-12-9-13-37(27-36)29-44(49-30-33)38-14-6-5-7-15-38)34(2)11-8-16-40(32-52)42-21-23-47(45(42)53)43(17-10-26-50)41(35(3)31-51)20-22-46(47,54)24-25-48-4/h8-9,11-13,16,18,27,31,38-39,42-45,48-50,52-54H,2,5-7,10,14-15,17,19-26,28-30,32H2,1,3-4H3		CC1=CCC(CC2=CC(=CC=C2)CC(NC1)C3CCCCC3)C(=C)C=CC=C(CO)C4CCC5(C4O)C(C(=C(C)C=O)CCC5(CCNC)O)CCCO	8.365		COCONUT:(CNP0025230 CNP0239694);SuperNatural:(SN00169816)	3145728	741.518	100.862	5520_CARA_HILIC_neg_SIRIUS_charge0_removed_4452
4767	3	12		-283.981	0.029	18.619	C32H37N7O4	[M - H2O - H]-	LGTPGGBSDIEHKM	InChI=1S/C32H37N7O4/c1-22-5-6-24(36-32(40)23-7-8-33-30(17-23)39-12-14-42-15-13-39)18-26(22)37-31-25-19-29(43-16-11-38-9-3-4-10-38)28(41-2)20-27(25)34-21-35-31/h5-8,17-21H,3-4,9-16H2,1-2H3,(H,36,40)(H,34,35,37)	N-(3-{[7-Methoxy-6-(2-Pyrrolidin-1-Ylethoxy)quinazolin-4-Yl]amino}-4-Methylphenyl)-2-Morpholin-4-Ylisonicotinamide	CC1=C(C=C(C=C1)NC(=O)C2=CC(=NC=C2)N3CCOCC3)NC4=NC=NC5=CC(=C(C=C54)OCCN6CCCC6)OC	4.1	5327065	PubChem:(5327065);PubMed;PubChem class - bio and metabolites	16777282	564.267	136.992	1396_CARA_HILIC_neg_SIRIUS_charge0_removed_4767
6209	2	2		-121.864	1.0	32.1	C17H31N3O4	[M - H]-	JNTMAZFVYNDPLB	InChI=1S/C17H31N3O4/c1-5-10(3)13(18)16(22)20-9-7-8-12(20)15(21)19-14(17(23)24)11(4)6-2/h10-14H,5-9,18H2,1-4H3,(H,19,21)(H,23,24)	diprotin A	CCC(C)C(C(=O)N1CCCC1C(=O)NC(C(C)CC)C(=O)O)N	1.243	3107;94701;7408144;7408145;13419895;11902899;46781405;98664144;124824909;124420575;139024587	COCONUT:(CNP0336221);KNApSAcK:(18579);PubChem:(3107 94701 7408144 7408145 13419895 11902899 46781405 98664144 124824909 124420575 139024587);CHEBI:(93213);ZINC bio:(ZINC02391110 ZINC03872319 ZINC03872320 ZINC03872321);additional;PubChem class - bio and metabolites;MeSH:(3107 94701);PubChem class - safety and toxic;Training Set;PubMed	86532214	340.223	123.223	3361_CARA_HILIC_neg_SIRIUS_charge0_removed_6209
3911	3	3		-99.671	1.0	12.798	C18H34O5	[M - H4O2 - H]-	XSKPTXLSWNXFMY	InChI=1S/C18H34O5/c19-16(13-9-5-3-7-11-15-18(22)23)12-8-4-1-2-6-10-14-17(20)21/h16,19H,1-15H2,(H,20,21)(H,22,23)	9-hydroxyoctadecanedioic acid	C(CCCCC(=O)O)CCCC(CCCCCCCC(=O)O)O	4.5	22000992	COCONUT:(CNP0307682);Natural Products:(UNPD7994);PubChem:(22000992);SuperNatural:(SN00337783)	3178498	293.211	32.746	5140_CARA_HILIC_neg_SIRIUS_charge0_removed_3911
2337	3	5		-181.004	0.011	24.888	C11H13ClN2O2	[M - H]-	RKSBZTLNZPUAQM	InChI=1S/C11H13ClN2O2/c1-3-14(8(2)15)11(16)13-10-6-4-9(12)5-7-10/h4-7H,3H2,1-2H3,(H,13,16)	3-acetyl-1-(4-chlorophenyl)-3-ethylurea	CCN(C(=O)C)C(=O)NC1=CC=C(C=C1)Cl	2.059	5204080	PubChem:(5204080);PubChem class - safety and toxic	67108866	239.06	109.224	3757_CARA_HILIC_neg_SIRIUS_charge0_removed_2337
8600	1	1		-280.938	0.036	7.442	C10H7NO7	[M + Cl]-	ATWKTZAAIUROID	InChI=1S/C10H7NO7/c12-6(10(17)18)2-1-4-7(13)3-5(9(15)16)11-8(4)14/h1-3H,(H,15,16)(H,17,18)(H2,11,13,14)		C1=C(NC(=O)C(=C1O)C=CC(=O)C(=O)O)C(=O)O	-0.9	135801109;135912260;135398716;136379537;135476774	KEGG:(C05641);PubChem:(135801109 135912260 135398716 136379537 135476774);CHEBI:(57859 2012 86002 16685);Biocyc:(CPD-156);KEGG Mine	8589936930	287.993	172.547	2175_CARA_HILIC_neg_SIRIUS_charge0_removed_8600
4324	3	3		-187.771	0.999	18.925	C24H34O6	[M - H]-	PXYRCOIAFZBLBN	InChI=1S/C24H34O6/c1-12(2)14-11-24-9-6-15-22(3,7-5-8-23(15,4)21(29)30)16(24)10-13(14)17(19(25)26)18(24)20(27)28/h11-13,15-18H,5-10H2,1-4H3,(H,25,26)(H,27,28)(H,29,30)	Ambcb6048069	CC(C)C1=CC23CCC4C(C2CC1C(C3C(=O)O)C(=O)O)(CCCC4(C)C(=O)O)C	4.2	1551310;1551311;101596;249748;3246054;6713696;11870395;11870396;11896897;11896898;19564473;19564474;18390267;18390268;20024750;20024751;21117613;21139794;23307899;53298691;73350631;73852568;86278665;98061285;98061286;139078890	NORMAN:(NS00041400);MeSH:(73852568);PubChem:(1551310 1551311 101596 249748 3246054 6713696 11870395 11870396 11896897 11896898 19564473 19564474 18390267 18390268 20024750 20024751 21117613 21139794 23307899 53298691 73350631 73852568 86278665 98061285 98061286 139078890);PubMed	262214	417.227	74.864	3787_CARA_HILIC_neg_SIRIUS_charge0_removed_4324
10362	3	3		-260.545	0.026	14.793	C18H28N2O4S	[M - H]-	OCKPJSICGVDMNH	InChI=1S/C18H28N2O4S/c1-2-3-4-5-6-7-8-9-10-11-14-25-18-13-12-16(19(21)22)15-17(18)20(23)24/h12-13,15H,2-11,14H2,1H3	1-dodecylsulfanyl-2,4-dinitrobenzene	CCCCCCCCCCCCSC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]	7.26	4430121	PubChem:(4430121);PubChem class - safety and toxic	67108866	367.17	145.682	5571_CARA_HILIC_neg_SIRIUS_charge0_removed_10362
2143	3	3		-52.099	1.0	30.881	C9H8O3	[M - H]-	NGSWKAQJJWESNS	InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)	coumarate	C1=CC(=CC=C1C=CC(=O)O)O	1.393	322;1549106;637542;11116469;16109932;54708745;54721280;54729371;71310960;117064649;124202750;131708669;131871182	HMDB:(2035 30677 128076);SuperNatural:(SN00157333 SN00000381 SN00248047 SN00397780);ZINC bio:(ZINC00039811 ZINC04632590);additional;MeSH:(637542);Plantcyc:(COUMARATE);PubMed;NORMAN:(NS00004354);COCONUT:(CNP0255341 CNP0359225);KNApSAcK:(580);Natural Products:(UNPD19621 UNPD96408 UNPD212098);PubChem:(322 1549106 637542 11116469 16109932 54708745 54721280 54729371 71310960 117064649 124202750 131708669 131871182);CHEBI:(32374 58152 12876 36090 32373 17450);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C06738 C00811);PubChem class - safety and toxic;YMDB:(498);Training Set;Biocyc:(CIS-P-COUMARATE COUMARATE CPD1UA-13)	17267943806	163.04	136.472	3864_CARA_HILIC_neg_SIRIUS_charge0_removed_2143
4067	3	3		-26.878	1.0	64.564	C7H11NO5	[M - H]-	RFMMMVDNIPUKGG	InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)	acetyl-glu	CC(=O)NC(CCC(=O)O)C(=O)O	-0.938	185;1549099;1560014;1560015;70914;13269177;18603704;21880553;23657823;102602337;139025944	HMDB:(1138);PubChem class - food;SuperNatural:(SN00050803 SN00002245);ZINC bio:(ZINC01532704 ZINC01764662);additional;MeSH:(70914);Plantcyc:(ACETYL-GLU);PubMed;NORMAN:(NS00002099);COCONUT:(CNP0083453 CNP0124986);Natural Products:(UNPD216037);PubChem:(185 1549099 1560014 1560015 70914 13269177 18603704 21880553 23657823 102602337 139025944);CHEBI:(44337 21549 17533);PubChem class - bio and metabolites;KEGG:(C00624);PubChem class - safety and toxic;YMDB:(66);Training Set;PubChem class - drug;Biocyc:(ACETYL-GLU SMA-0000511 SMA-0000542)	255846766	188.056	93.235	1390_CARA_HILIC_neg_SIRIUS_charge0_removed_4067
857	3	3		-143.935	0.975	16.741	C6H6N2O4	[M - H2O - H]-	NQAUNZZEYKWTHM	InChI=1S/C6H6N2O4/c9-4-1-3(2-5(10)11)7-6(12)8-4/h1H,2H2,(H,10,11)(H2,7,8,9,12)	Uracil-4acetic acid	C1=C(NC(=O)NC1=O)CC(=O)O	-1.146	73271;6323530;6951215	COCONUT:(CNP0092183);PubChem:(73271 6323530 6951215);CHEBI:(46371);PubChem class - bio and metabolites;Training Set;PubMed	18890850	151.014	35.296	1414_CARA_HILIC_neg_SIRIUS_charge0_removed_857
10167	2	2		-112.953	0.872	6.288	C7H6F2O2	[M - H]-	RQMJWCOEDWMJLS	InChI=1S/C7H6F2O2/c8-6-1-4(11)2-7(9)5(6)3-10/h1-2,10-11H,3H2	2,6-Difluoro-4-hydroxybenzylalcohol	C1=C(C=C(C(=C1F)CO)F)O	0.9	22219975	PubChem:(22219975);PubChem class - safety and toxic	67108866	159.027	99.195	3269_CARA_HILIC_neg_SIRIUS_charge0_removed_10167
7029	1	1		-164.39	1.0	9.543	C9H19NO4	[M - H]-	SNPLKNRPJHDVJA	InChI=1S/C9H19NO4/c1-9(2,6-12)7(13)8(14)10-4-3-5-11/h7,11-13H,3-6H2,1-2H3,(H,10,14)	Bepantol	CC(C)(CO)C(C(=O)NCCCO)O	-0.9	4678;131204;5748487;54315096	HMDB:(4231);PubChem class - food;SuperNatural:(SN00216330 SN00002077 SN00002298);ZINC bio:(ZINC01530303 ZINC01567243);additional;HSDB:(81-13-0);MeSH:(4678 131204);PubMed;NORMAN:(NS00000985);COCONUT:(CNP0144183);PubChem:(4678 131204 5748487 54315096);CHEBI:(27373);PubChem class - bio and metabolites;KEGG:(C05944);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(PANTOTHENOL)	255617902	204.124	49.639	3197_CARA_HILIC_neg_SIRIUS_charge0_removed_7029
9079	3	3		-42.557	1.0	52.228	C9H10O3	[M - H]-	VOXXWSYKYCBWHO	InChI=1S/C9H10O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)	Phenyllactate	C1=CC=C(C=C1)CC(C(=O)O)O	1.1	3848;643327;444718;4060207;5460756;5461132;10261475;11819411;21635872;21635873;23251329;101136783;101368006	HMDB:(563 748 779);SuperNatural:(SN00371483 SN00036076 SN00323874 SN00036077);ZINC bio:(ZINC00388089 ZINC00388090);additional;MeSH:(3848);Plantcyc:(CPD-5921 MG-PROTOPORPHYRIN);PubMed;NORMAN:(NS00015349);COCONUT:(CNP0085602 CNP0213490);KNApSAcK:(150);Natural Products:(UNPD152564 UNPD111625 UNPD150937);PubChem:(3848 643327 444718 4060207 5460756 5461132 10261475 11819411 21635872 21635873 23251329 101136783 101368006);YMDB Mine;CHEBI:(43065 32979 32978 11009 8100 25998);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C05607);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-5921)	51627616638	165.055	92.662	2578_CARA_HILIC_neg_SIRIUS_charge0_removed_9079
2670	3	1		-242.162	0.129	11.116	C7H10ClN3O4S2	[M - H]-	HZLMCYKKQJTLER	InChI=1S/C7H10ClN3O4S2/c1-11-17(14,15)7-3-6(16(10,12)13)4(8)2-5(7)9/h2-3,11H,9H2,1H3,(H2,10,12,13)	4-Amino-2-chloro-5(methylsulfamyl)benzenesulfonamide	CNS(=O)(=O)C1=CC(=C(C=C1N)Cl)S(=O)(=O)N	0.0	518797	COCONUT:(CNP0268333);Natural Products:(UNPD130905);PubChem:(518797);KEGG Mine	8592064514	297.972	151.921	66_CARA_HILIC_neg_SIRIUS_charge0_removed_2670
7560	1	2		-247.674	0.497	14.058	C33H45N5O9	[M - H]-	PLRYABUTEOSNOI	InChI=1S/C33H45N5O9/c1-4-19(2)28(33(46)47)38-29(42)23(15-16-26(40)41)35-30(43)24(17-21-11-7-5-8-12-21)36-31(44)25(18-22-13-9-6-10-14-22)37-32(45)27(34)20(3)39/h5-14,19-20,23-25,27-28,39H,4,15-18,34H2,1-3H3,(H,35,43)(H,36,44)(H,37,45)(H,38,42)(H,40,41)(H,46,47)		CCC(C)C(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(C(C)O)N	1.5		COCONUT:(CNP0204260);Natural Products:(UNPD101305);SuperNatural:(SN00275149)	3178496	654.314	75.693	4902_CARA_HILIC_neg_SIRIUS_charge0_removed_7560
4404	2	2		-91.182	1.0	28.935	C6H12O4	[M - H]-	OTOIIPJYVQJATP	InChI=1S/C6H12O4/c1-6(2,3-7)4(8)5(9)10/h4,7-8H,3H2,1-2H3,(H,9,10)	pantoate	CC(C)(CO)C(C(=O)O)O	-0.3	848;439251;3283973;5289105;6323462	SuperNatural:(SN00288716 SN00233186 SN00156807);ZINC bio:(ZINC00895282 ZINC03870050);MeSH:(439251);Plantcyc:(L-PANTOATE);PubMed;NORMAN:(NS00040575);COCONUT:(CNP0159031 CNP0178145);Natural Products:(UNPD60335 UNPD17330);PubChem:(848 439251 3283973 5289105 6323462);CHEBI:(18697 15980 14737);PubChem class - bio and metabolites;KEGG:(C00522);YMDB:(376);Training Set;Biocyc:(L-PANTOATE)	20441446	147.066	76.954	4037_CARA_HILIC_neg_SIRIUS_charge0_removed_4404
466	1	1		-166.361	1.0	18.16	C2H6O5S2	[M - H]-	IZDROVVXIHRYMH	InChI=1S/C2H6O5S2/c1-8(3,4)7-9(2,5)6/h1-2H3	Mesic anhydride	CS(=O)(=O)OS(=O)(=O)C	-0.8	81560	NORMAN:(NS00043712);PubChem class - safety and toxic;PubChem:(81560);PubMed	67371074	172.958	228.652	2103_CARA_HILIC_neg_SIRIUS_charge0_removed_466
1686	2	2		-106.187	1.0	17.343	C10H16N2O7	[M - H2O - H]-	OWQDWQKWSLFFFR	InChI=1S/C10H16N2O7/c11-5(9(16)17)1-3-7(13)12-6(10(18)19)2-4-8(14)15/h5-6H,1-4,11H2,(H,12,13)(H,14,15)(H,16,17)(H,18,19)	gamma-GLU-GLU	C(CC(=O)NC(CCC(=O)O)C(=O)O)C(C(=O)O)N	-4.3	558343;92865;453622;7006459;7018227;7018228;11369406;22385882;70698356;88051949;87289628;131675934	HMDB:(11737);SuperNatural:(SN00002827 SN00157327 SN00227010);ZINC bio:(ZINC02242694 ZINC02547582);additional;MeSH:(92865);PubMed;NORMAN:(NS00015098);COCONUT:(CNP0047385 CNP0372751);Natural Products:(UNPD39417);PubChem:(558343 92865 453622 7006459 7018227 7018228 11369406 22385882 70698356 88051949 87289628 131675934);YMDB Mine;CHEBI:(73705 133622 71681 71683);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C05282);Training Set;Biocyc:(GAMMA-GLUTAMYL-D-GLUTAMATE)	51560376686	257.077	102.574	3586_CARA_HILIC_neg_SIRIUS_charge0_removed_1686
2027	2	2		-216.534	1.0	41.276	C17H36N2O6	[M - H2O - H]-	LOMLQPJYXUWYEH	InChI=1S/C17H36N2O6/c1-2-3-4-5-6-7-9-18-10-8-11-19-17(25)16(24)15(23)14(22)13(21)12-20/h13-16,18,20-24H,2-12H2,1H3,(H,19,25)	N-(3-(Octylamino)propyl)-D-gluconamide	CCCCCCCCNCCCNC(=O)C(C(C(C(CO)O)O)O)O	-0.3	22861460;22406064	PubChem:(22861460 22406064);NORMAN:(NS00064490)	262146	345.239	106.874	4725_CARA_HILIC_neg_SIRIUS_charge0_removed_2027
7234	3	8		-224.106	0.115	4.312	C28H46O9S2	[M - H2O - H]-	RGGDEWSMSAOHNL	InChI=1S/C28H46O9S2/c1-17(2)19(16-36-38(30,31)32)7-6-18(3)23-10-11-24-22-9-8-20-14-21(37-39(33,34)35)12-13-27(20,4)25(22)15-26(29)28(23,24)5/h6-8,17-19,21-26,29H,9-16H2,1-5H3,(H,30,31,32)(H,33,34,35)		CC(C)C(COS(=O)(=O)O)C=CC(C)C1CCC2C1(C(CC3C2CC=C4C3(CCC(C4)OS(=O)(=O)O)C)O)C	4.7	6299167;6602331;11585146;101554091	COCONUT:(CNP0054396);MeSH:(101554091);PubChem:(6299167 6602331 11585146 101554091);SuperNatural:(SN00282112);PubMed	3145798	571.242	122.884	1601_CARA_HILIC_neg_SIRIUS_charge0_removed_7234
4655	1	1		-255.501	1.0	5.94	C13H23N3O8	[M - H2O - H]-	PCXSNYIAEDAACL	InChI=1S/C13H23N3O8/c14-7(11(19)20)3-5-15-9(13(23)24)4-6-16-8(12(21)22)1-2-10(17)18/h7-9,15-16H,1-6,14H2,(H,17,18)(H,19,20)(H,21,22)(H,23,24)	N-[(3s)-3-{[(3s)-3-Amino-3-Carboxypropyl]amino}-3-Carboxypropyl]-L-Glutamic Acid	C(CC(=O)O)C(C(=O)O)NCCC(C(=O)O)NCCC(C(=O)O)N	-9.0	44223992;74956375	PubChem:(44223992 74956375);PubChem class - bio and metabolites	16777218	330.13	164.87	3944_CARA_HILIC_neg_SIRIUS_charge0_removed_4655
7099	1	1		-370.143	0.996	43.171	C22H29BrN2O5	[M + Br]-	XCBGSNNUPRHJGR	InChI=1S/C22H29BrN2O5/c1-6-30-22(27)20-17(13-29-12-11-25(3)4)24-14(2)18(21(26)28-5)19(20)15-9-7-8-10-16(15)23/h7-10,19,24H,6,11-13H2,1-5H3		CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Br)C(=O)OC)C)COCCN(C)C	3.517	70432281;121499161	PubChem:(70432281 121499161);PubChem class - bio and metabolites	16777218	559.041	147.134	4658_CARA_HILIC_neg_SIRIUS_charge0_removed_7099
3024	1	4		-233.579	0.013	3.423	C35H44N2O9	[M + Cl]-	OAHKGCZRPCQUJS	InChI=1S/C35H44N2O9/c1-7-44-27-13-19(14-28(45-8-2)32(27)41-4)34(38)46-29-15-20-18-37-12-11-23-22-10-9-21(40-3)16-25(22)36-31(23)26(37)17-24(20)30(33(29)42-5)35(39)43-6/h9-10,13-14,16,20,24,26,29-30,33,36H,7-8,11-12,15,17-18H2,1-6H3	Bishomoreserpine	CCOC1=CC(=CC(=C1OC)OCC)C(=O)OC2CC3CN4CCC5=C(C4CC3C(C2OC)C(=O)OC)NC6=C5C=CC(=C6)OC	4.8	201243;4231841;11834948;11944992;11944993;11944994;11944995;22303120;98590899;124784526;124784527;129439723	PubChem:(201243 4231841 11834948 11944992 11944993 11944994 11944995 22303120 98590899 124784526 124784527 129439723);PubChem class - safety and toxic	67108866	671.272	81.203	3279_CARA_HILIC_neg_SIRIUS_charge0_removed_3024
3896	1	1		-335.067	0.805	7.821	C51H101NO9	[M + Cl]-	AJXVPZVKXIMIJU	InChI=1S/C51H101NO9/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-30-33-36-39-46(55)52-43(41-60-51-50(59)49(58)48(57)45(40-53)61-51)47(56)44(54)38-35-32-29-27-26-28-31-34-37-42(2)3/h42-45,47-51,53-54,56-59H,4-41H2,1-3H3,(H,52,55)	1-O-beta-D-glucosyl-4-hydroxy-15-methyl-N-octacosanoylhexadecasphinganine	CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C(CCCCCCCCCCC(C)C)O)O	16.3	70679223	PubChem:(70679223);CHEBI:(71149)	34	906.708	71.77	927_CARA_HILIC_neg_SIRIUS_charge0_removed_3896
9706	1	2		-236.191	0.042	21.837	C16H17N5O6	[M + Cl]-	SHWMLKYICHRJFM	InChI=1S/C16H17N5O6/c22-9-7-19(8-10-23)13-3-1-12(2-4-13)17-18-15-6-5-14(20(24)25)11-16(15)21(26)27/h1-6,11,22-23H,7-10H2	2,2''-((4-((2,4-Dinitrophenyl)azo)phenyl)imino)bisethanol	C1=CC(=CC=C1N=NC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])N(CCO)CCO	2.1	94592	PubChem:(94592);PubChem class - safety and toxic	67108866	410.084	154.345	4317_CARA_HILIC_neg_SIRIUS_charge0_removed_9706
2677	3	3		-49.397	1.0	14.41	C14H27NO3	[M - H]-	JWGGSJFIGIGFSQ	InChI=1S/C14H27NO3/c1-2-3-4-5-6-7-8-9-10-11-13(16)15-12-14(17)18/h2-12H2,1H3,(H,15,16)(H,17,18)	Acylglycine c:12	CCCCCCCCCCCC(=O)NCC(=O)O	4.3	346152;4068942;45934058	COCONUT:(CNP0001599 CNP0213254);HMDB:(13272);PubChem:(346152 4068942 45934058);SuperNatural:(SN00027353);CHEBI:(142678 74441);ZINC bio:(ZINC28539109);PubMed	3154026	256.193	64.159	2050_CARA_HILIC_neg_SIRIUS_charge0_removed_2677
339	1	1		-18.622	0.995	10.029	C14H30O5S	[M - H]-	QTDIEDOANJISNP	InChI=1S/C14H30O5S/c1-2-3-4-5-6-7-8-9-10-11-12-18-13-14-19-20(15,16)17/h2-14H2,1H3,(H,15,16,17)	26183-44-8 (Parent)	CCCCCCCCCCCCOCCOS(=O)(=O)O	4.6	24761;21242611	NORMAN:(NS00013359);PubChem:(24761 21242611);MeSH:(24761);PubChem class - safety and toxic;Training Set;PubMed	67387462	309.174	70.713	1965_CARA_HILIC_neg_SIRIUS_charge0_removed_339
2942	1	4		-229.106	0.025	17.513	C39H68O9	[M + Br]-	OJFDGOAJDAPKNG	InChI=1S/C39H68O9/c1-4-5-6-7-8-9-10-11-12-13-22-35(43)37-25-26-38(48-37)36(44)28-34(47-30(3)40)21-17-16-19-32(41)18-14-15-20-33(42)24-23-31-27-29(2)46-39(31)45/h27,29,33-38,42-44H,4-26,28H2,1-3H3	Plagioneurin D	CCCCCCCCCCCCC(C1CCC(O1)C(CC(CCCCC(=O)CCCCC(CCC2=CC(OC2=O)C)O)OC(=O)C)O)O	8.0	16040171;16086536;44583897	COCONUT:(CNP0406590);Natural Products:(UNPD186414 UNPD141924);PubChem:(16040171 16086536 44583897);SuperNatural:(SN00344127 SN00389265);PubMed	3178562	759.404	102.894	4203_CARA_HILIC_neg_SIRIUS_charge0_removed_2942
4925	3	2		-262.345	0.049	16.862	C37H60O20	[M - H]-	BJYNRWWGMLBRQH	InChI=1S/C37H60O20/c1-15-28(41)33(47-10)35(52-19(5)38)37(51-15)57-31-18(4)50-26(14-23(31)46-9)54-29-16(2)48-25(12-21(29)44-7)53-30-17(3)49-27(13-22(30)45-8)55-32(34-36(42)56-34)20(43-6)11-24(39)40/h15-18,20-23,25-35,37,41H,11-14H2,1-10H3,(H,39,40)		CC1C(C(C(C(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4C(OC(CC4OC)OC(C5C(=O)O5)C(CC(=O)O)OC)C)C)C)OC(=O)C)OC)O	0.0	129539774	PubChem:(129539774);COCONUT:(CNP0006205)	2097154	823.361	89.072	2689_CARA_HILIC_neg_SIRIUS_charge0_removed_4925
7246	2	2		-66.309	0.999	18.856	C7H16O7	[M - H2O - H]-	OXQKEKGBFMQTML	InChI=1S/C7H16O7/c8-1-3(10)5(12)7(14)6(13)4(11)2-9/h3-14H,1-2H2	Heptitol	C(C(C(C(C(C(CO)O)O)O)O)O)O	-3.164	101748;441436;441439;7067854;7067855;12314114;12314115;16738719;22811428;23591264;25749205;88125429;88520813;88835649;87483282;87963114;135384988	HMDB:(33750);SuperNatural:(SN00390768 SN00325353 SN00024265 SN00006626 SN00024297 SN00024271);ZINC bio:(ZINC03979006 ZINC17780060 ZINC17952732 ZINC18120313);additional;MeSH:(101748 441436);PubMed;NORMAN:(NS00042859);COCONUT:(CNP0212096);KNApSAcK:(1167);Natural Products:(UNPD37109 UNPD48926 UNPD12798 UNPD75818);PubChem:(101748 441436 441439 7067854 7067855 12314114 12314115 16738719 22811428 23591264 25749205 88125429 88520813 88835649 87483282 87963114 135384988);YMDB Mine;CHEBI:(10017 8029);PubChem class - bio and metabolites;KEGG:(C08260 C08255);Training Set;Biocyc:(CPD-19829)	34380507518	193.071	123.924	4237_CARA_HILIC_neg_SIRIUS_charge0_removed_7246
9823	3	6		-141.76	0.016	9.465	C21H17BN2O2	[M - H]-	KFGBWLBFPUKKHT	InChI=1S/C21H17BN2O2/c25-22(26)18-13-11-17(12-14-18)21-23-19(15-7-3-1-4-8-15)20(24-21)16-9-5-2-6-10-16/h1-14,25-26H,(H,23,24)	4-(4,5-diphenyl-2-imidazolyl)phenylboronic acid	B(C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=CC=C3)C4=CC=CC=C4)(O)O	4.58	3269785	MeSH:(3269785);PubChem:(3269785);PubMed	70	338.134	150.315	3792_CARA_HILIC_neg_SIRIUS_charge0_removed_9823
5894	1	1		-531.428	0.024	0.131	C27H49NO4	[M + Cl]-	OLZWDVKTOGTVLC	InChI=1S/C27H49NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-27(31)32-25(23-26(29)30)24-28(2,3)4/h9-10,12-13,25H,5-8,11,14-24H2,1-4H3/p+1	(11Z,14Z)-icosadienoylcarnitine	CCCCCC=CCC=CCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	7.6	71464509;71464510	PubChem:(71464509 71464510);CHEBI:(73119)	34	486.34	70.806	2253_CARA_HILIC_neg_SIRIUS_charge0_removed_5894
2534	3	9		-399.683	0.028	27.281	C33H47N9O6	[M - H]-	YRLRQQNVWFQLPO	InChI=1S/C33H47N9O6/c1-5-17-32(25(43)35-30(47)41(27(32)45)23-13-9-7-10-14-23)19-21(3)37-39-29(34)40-38-22(4)20-33(18-6-2)26(44)36-31(48)42(28(33)46)24-15-11-8-12-16-24/h5-6,23-24H,1-2,7-20H2,3-4H3,(H3,34,39,40)(H,35,43,47)(H,36,44,48)	N,N''-Bis(1-cyclohexyl-5-allyl-5-propylidenebarbituryl)diaminoguanidine	CC(=NNC(=NN=C(C)CC1(C(=O)NC(=O)N(C1=O)C2CCCCC2)CC=C)N)CC3(C(=O)NC(=O)N(C3=O)C4CCCCC4)CC=C	2.6	9570563	PubChem:(9570563);PubChem class - safety and toxic	67108866	664.356	83.685	4850_CARA_HILIC_neg_SIRIUS_charge0_removed_2534
2789	1	1		-469.087	0.996	35.107	C14H9ClN4O5	[M - H]-	VGJILXOIKYGSSU	InChI=1S/C14H9ClN4O5/c15-9-2-1-3-10(6-9)18-12(20)8-17(14(18)21)16-7-11-4-5-13(24-11)19(22)23/h1-7H,8H2	1-(5-Nitrofurfurylideneamino)-3-(m-chlorophenyl)hydantoin	C1C(=O)N(C(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-])C3=CC(=CC=C3)Cl	2.7	113862;9568062	PubChem:(113862 9568062);PubChem class - safety and toxic	67108866	347.017	158.358	3591_CARA_HILIC_neg_SIRIUS_charge0_removed_2789
