name	molecularFormula	adduct	most specific class	level 5	subclass	class	superclass	all classifications
4592_CARA_HILIC_neg_SIRIUS_charge0_removed_7821	C14H27FN6O4	[M - H4O2 - H]-	Aryl fluorides		Aryl fluorides	Aryl halides	Organohalogen compounds	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl fluorides; Organofluorides; Secondary alcohols; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Aryl halides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2377_CARA_HILIC_neg_SIRIUS_charge0_removed_3279	C8H17NO4	[M - H2O - H]-	Methyl-branched fatty acids	Branched fatty acids	Fatty acids and conjugates	Fatty Acyls	Lipids and lipid-like molecules	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3119_CARA_HILIC_neg_SIRIUS_charge0_removed_5704	C23H39NO2S	[M - H]-	L-alpha-amino acids	Amino acids and derivatives	Amino acids, peptides, and analogues	Carboxylic acids and derivatives	Organic acids and derivatives	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; L-cysteine-S-conjugates; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1174_CARA_HILIC_neg_SIRIUS_charge0_removed_452	C5H4BrFN2O	[M - H]-	2-heteroaryl carboxamides	Carboxylic acid amides	Carboxylic acid derivatives	Carboxylic acids and derivatives	Organic acids and derivatives	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Diazines; Organofluorides; Primary carboxylic acid amides; Halopyrimidines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities
3850_CARA_HILIC_neg_SIRIUS_charge0_removed_4777	C20H40ClN3O2	[M - H2O - H]-	Amino acids and derivatives	Amino acids and derivatives	Amino acids, peptides, and analogues	Carboxylic acids and derivatives	Organic acids and derivatives	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Secondary amines; Aryl halides; N-arylamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
620_CARA_HILIC_neg_SIRIUS_charge0_removed_1483	C20H18ClF3N2O7S	[M + Br]-	Benzenesulfonamides		Benzenesulfonamides	Benzene and substituted derivatives	Benzenoids	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Halobenzenes; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Alkyl fluorides; Aryl chlorides; Chlorobenzenes; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Organochlorides; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Halobenzoic acids and derivatives; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3565_CARA_HILIC_neg_SIRIUS_charge0_removed_8819	C18H27N3O11	[M - H4O2 - H]-	Alpha amino acid amides	Amino acids and derivatives	Amino acids, peptides, and analogues	Carboxylic acids and derivatives	Organic acids and derivatives	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Alpha amino acid amides; Primary amines; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4256_CARA_HILIC_neg_SIRIUS_charge0_removed_2199	C11H11BN2O4	[M + Br]-	Benzenoids				Benzenoids	Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Boronic acids; Organometallic compounds; Boronic acid derivatives; Boronic acid esters; Organometalloid compounds; Benzenoids; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4342_CARA_HILIC_neg_SIRIUS_charge0_removed_5637	C12H22O3	[M - H2O - H]-	Medium-chain fatty acids	Medium-chain fatty acids	Fatty acids and conjugates	Fatty Acyls	Lipids and lipid-like molecules	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
721_CARA_HILIC_neg_SIRIUS_charge0_removed_3355	C9H17NO5	[M - H]-	Beta amino acids and derivatives	Amino acids and derivatives	Amino acids, peptides, and analogues	Carboxylic acids and derivatives	Organic acids and derivatives	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2474_CARA_HILIC_neg_SIRIUS_charge0_removed_4587	C45H91NO8	[M - H2O - H]-	Glycosphingolipids		Glycosphingolipids	Sphingolipids	Lipids and lipid-like molecules	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3555_CARA_HILIC_neg_SIRIUS_charge0_removed_3306	C13H22N4O8	[M - H]-	Tyrosine and derivatives	Amino acids and derivatives	Amino acids, peptides, and analogues	Carboxylic acids and derivatives	Organic acids and derivatives	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Organic oxides; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
221_CARA_HILIC_neg_SIRIUS_charge0_removed_9654	C11H19N4O5P	[M - H2O - H]-	Aralkylamines	Aralkylamines	Amines	Organonitrogen compounds	Organic nitrogen compounds	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Azoles; Monoalkylamines; Diazines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3366_CARA_HILIC_neg_SIRIUS_charge0_removed_310	C10H26B3N3O	[M + Cl]-	Boronic acid derivatives			Boronic acid derivatives	Organic acids and derivatives	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Organoboron compounds; Carboximidamides; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Dialkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2296_CARA_HILIC_neg_SIRIUS_charge0_removed_2229	C3H8O4	[M - H2O - H]-	Monosaccharides	Monosaccharides	Carbohydrates and carbohydrate conjugates	Organooxygen compounds	Organic oxygen compounds	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Sugar alcohols; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3761_CARA_HILIC_neg_SIRIUS_charge0_removed_8421	C2H3O6P3	[M + Br]-	Alkyl phosphates	Alkyl phosphates	Phosphate esters	Organic phosphoric acids and derivatives	Organic acids and derivatives	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
4197_CARA_HILIC_neg_SIRIUS_charge0_removed_2515	C39H73NO22	[M - H2O - H]-	Monosaccharides	Monosaccharides	Carbohydrates and carbohydrate conjugates	Organooxygen compounds	Organic oxygen compounds	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3163_CARA_HILIC_neg_SIRIUS_charge0_removed_3980	C32H49FN4O6	[M - H]-	Amino acids and derivatives	Amino acids and derivatives	Amino acids, peptides, and analogues	Carboxylic acids and derivatives	Organic acids and derivatives	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Aryl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Quinolines and derivatives; Diazines; Organofluorides; Secondary alcohols; Carbonyl compounds; Polyols; Benzenoids; Amines; Tertiary amines; Aryl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2279_CARA_HILIC_neg_SIRIUS_charge0_removed_11179	C24H30N4O6	[M - H2O - H]-	Alpha amino acid amides	Amino acids and derivatives	Amino acids, peptides, and analogues	Carboxylic acids and derivatives	Organic acids and derivatives	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
