rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
860	1	1	N/A	-9.738545893341094	0.9999999999999999	121.06053297635334	C6H14O6	[M + H]+	FBPFZTCFMRRESA	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2	Sorbogem	C(C(C(C(C(CO)O)O)O)O)O	-2.67485213	453;5780;6251;11850;1549089;61892;82170;90540;120700;134038;136460;151263;171554;5460044;5487627;9855659;11513915;9920559;10012587;11008545;11480827;16760165;16760175;17757248;16058491;16211940;16212017;16212965;53790668;57151025;56846618;60161240;71749895;71308275;71308536;71308893;71309037;71309139;71309142;71309249;71309251;71311469;87076217;87367794;87393634;87767135;88909362;87882628;90840509;90888514;91210263;91365133;101274260;102602060;117064296;119081674;121494055;123301630;123434053;122406790;124203186;131668352;129830858;129857159;133688430;134694661;134834790;135385067;137333797;139025093;139025094;139025129;139025131;139025874	HMDB:(107 247 765 11632);PubChem class - food;SuperNatural:(SN00024275 SN00011501 SN00158552 SN00156670 SN00354162 SN00011554 SN00387336 SN00350338 SN00024326 SN00156630);ZINC bio:(ZINC01532640 ZINC02041302 ZINC02530725 ZINC05131989 ZINC05178945 ZINC13545678 ZINC17836367 ZINC18006959 ZINC18010484 ZINC18279893);additional;HSDB:(69-65-8 50-70-4);MeSH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);Plantcyc:(SORBITOL GALACTITOL MANNITOL CPD-369);PubMed;NORMAN:(NS00008496);COCONUT:(CNP0090389 CNP0190948);KNApSAcK:(1173);Natural Products:(UNPD28851 UNPD99873 UNPD41378 UNPD76203 UNPD83946 UNPD136254 UNPD74415 UNPD170354 UNPD48168);PubChem:(453 5780 6251 11850 1549089 61892 82170 90540 120700 134038 136460 151263 171554 5460044 5487627 9855659 11513915 9920559 10012587 11008545 11480827 16760165 16760175 17757248 16058491 16211940 16212017 16212965 53790668 57151025 56846618 60161240 71749895 71308275 71308536 71308893 71309037 71309139 71309142 71309249 71309251 71311469 87076217 87367794 87393634 87767135 88909362 87882628 90840509 90888514 91210263 91365133 101274260 102602060 117064296 119081674 121494055 123301630 123434053 122406790 124203186 131668352 129830858 129857159 133688430 134694661 134834790 135385067 137333797 139025093 139025094 139025129 139025131 139025874);CHEBI:(87978 17459 17924 16899 16813 125392 134311 138264 18202 28789 38030);PubChem class - bio and metabolites;KEGG:(C01507 C01722 C00392 C21524 C00794 C01489 C01697);PubChem class - safety and toxic;YMDB:(830 87 656 724);Training Set;PubChem class - drug;Biocyc:(SORBITOL CPD-12810 GALACTITOL CPD-369 CPD-15701 CPD-357 CPD-12811 CPD-15703 MANNITOL CPD-15702)	255847294	183.0852	148.344	2535_CARA_HILIC_pos_SIRIUS_merge_28057
861	1	1	N/A	-143.52866704530194	0.9999999999999999	22.925443950346825	C49H94O6	[M + H3N + H]+	BHGFFGSRAUSZFL	InChI=1S/C49H94O6/c1-4-7-10-13-16-19-22-24-25-26-28-31-34-37-40-43-49(52)55-46(44-53-47(50)41-38-35-32-29-21-18-15-12-9-6-3)45-54-48(51)42-39-36-33-30-27-23-20-17-14-11-8-5-2/h46H,4-45H2,1-3H3	null	CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCC	20.8999996	131806273;131810543	HMDB:(98103 102392);PubChem:(131806273 131810543);PubChem class - bio and metabolites	16777226	796.7375	33.974	744_CARA_HILIC_pos_SIRIUS_merge_1682
862	1	1	N/A	-96.84264162564696	0.6658291457286433	9.447002200288992	C41H83NO3	[M + H3N + H]+	ULKCTHLQFXSUCD	InChI=1S/C41H83NO3/c1-3-5-7-9-11-13-15-17-19-20-21-22-23-25-27-29-31-33-35-37-41(45)42-39(38-43)40(44)36-34-32-30-28-26-24-18-16-14-12-10-8-6-4-2/h39-40,43-44H,3-38H2,1-2H3,(H,42,45)	N-[(2S,3R)-1,3-dihydroxynonadecan-2-yl]docosanamide	CCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(CCCCCCCCCCCCCCCC)O	17.2000008	11262199;21777711;20982024	COCONUT:(CNP0235602);Natural Products:(UNPD91394);PubChem:(11262199 21777711 20982024);SuperNatural:(SN00225137);MeSH:(11262199);PubMed	3178566	655.6657	107.018	3379_CARA_HILIC_pos_SIRIUS_merge_28094
863	1	1	N/A	-36.99095741728654	0.9999999999999999	11.621686953132365	C5H12N2O2	[M - H2O + H]+	AHLPHDHHMVZTML	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)	Ornitina	C(CC(C(=O)O)N)CN	-1.55234683	389;6262;71082;449468;450557;3530558;3274882;3350920;5460253;6992105;6992088;10773030;10798303;10822318;10887964;11116114;15556558;16755645;16755646;20849226;25240401;25240450;46932127;59565831;59373184;59373189;58203009;71684671;71751345;71309856;71309859;88747248;91177894;102602056;118855844;132276579;134895646;132452140	HMDB:(214 3374);SuperNatural:(SN00002241 SN00002218 SN00225321);ZINC bio:(ZINC01532530 ZINC01532678);additional;MeSH:(389 6262 449468 6992088);Plantcyc:(CPD-217 L-ORNITHINE);PubMed;NORMAN:(NS00013927);COCONUT:(CNP0083448 CNP0099606 CNP0102727);KNApSAcK:(1384);Natural Products:(UNPD39563);PubChem:(389 6262 71082 449468 450557 3530558 3274882 3350920 5460253 6992105 6992088 10773030 10798303 10822318 10887964 11116114 15556558 16755645 16755646 20849226 25240401 25240450 46932127 59565831 59373184 59373189 58203009 71684671 71751345 71309856 71309859 88747248 91177894 102602056 118855844 132276579 134895646 132452140);CHEBI:(32964 46914 15729 46912 18257 57668 16176 46913 46911 44667);PubChem class - bio and metabolites;KEGG:(C00515 C00077 C01602);PubChem class - safety and toxic;YMDB:(353);Training Set;PubChem class - drug;Biocyc:(L-ORNITHINE CPD-217)	121629054	115.0854	237.783	5259_CARA_HILIC_pos_SIRIUS_merge_17606
864	3	3	N/A	-93.01406179314976	0.9999999999999999	29.3937284948296	C7H12O3	[M + H3N + H]+	HUSDTFBXUYBZJD	InChI=1S/C7H12O3/c1-2-4-9-6-7-10-5-3-8/h1,8H,3-7H2	Propargyl-PEG3	C#CCOCCOCCO	-0.600000024	81639	NORMAN:(NS00019682);PubChem class - safety and toxic;PubChem:(81639)	67371010	162.1109	124.719	2287_CARA_HILIC_pos_SIRIUS_merge_15819
865	2	2	N/A	-171.16670250744184	0.635175879396985	7.28611946240909	C27H45NO4	[M - H4O2 + H]+	RDIYSMMXFMAATE	InChI=1S/C27H46NO4/c1-15-4-7-25-27(3,31)21-6-5-17-18(20(21)14-28(25,32)13-15)11-22-19(17)12-24(30)23-10-16(29)8-9-26(22,23)2/h15-25,29-32H,4-14H2,1-3H3/q+1	null	CC1CCC2C(C3CCC4C(C3C[N+]2(C1)O)CC5C4CC(C6C5(CCC(C6)O)C)O)(C)O	3.46245766	""	COCONUT:(CNP0294792 CNP0419431)	2097152	412.3191	104.46	3688_CARA_HILIC_pos_SIRIUS_merge_4643
866	4	4	N/A	-93.66692593620921	0.9999999999999999	29.679396367087488	C21H39NO3	[M - H2O + H]+	XGSLPUWYSJWLKG	InChI=1S/C21H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(25)22-20(18-23)19-24/h6-7,9-10,20,23-24H,2-5,8,11-19H2,1H3,(H,22,25)	2-(Linoleoylamino)-1,3-propanediol	CCCCCC=CCC=CCCCCCCCC(=O)NC(CO)CO	5.0	194472;6443855	MeSH:(194472 6443855);PubChem:(194472 6443855);PubMed	70	336.2907	110.614	4096_CARA_HILIC_pos_SIRIUS_merge_9610
867	2	2	N/A	-213.03521230201753	0.9984924623115577	13.254308273996223	C44H87NO9	[M - H4O2 + H]+	AGYIXAYURVEUMV	InChI=1S/C44H87NO9/c1-3-5-7-9-11-13-15-17-18-19-20-21-23-25-27-29-31-33-39(48)45-36(35-53-44-43(52)42(51)41(50)38(34-46)54-44)40(49)37(47)32-30-28-26-24-22-16-14-12-10-8-6-4-2/h36-38,40-44,46-47,49-52H,3-35H2,1-2H3,(H,45,48)	null	CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C(CCCCCCCCCCCCCC)O)O	12.8000002	53488436;130468230	PubChem:(53488436 130468230);PubChem class - bio and metabolites	16777218	738.625	86.077	2051_CARA_HILIC_pos_SIRIUS_merge_1233
868	4	5	N/A	-287.0588388924109	0.24673366834170854	16.19098573205222	C21H23N9O6	[M + H3N + H]+	HCNFBAQHFZWSOA	InChI=1S/C21H23N9O6/c22-17-16-18(30-21(23)29-17)25-8-12(27-16)7-24-11-3-1-10(2-4-11)19(34)26-9-14(31)28-13(20(35)36)5-6-15(32)33/h1-4,8,13,24H,5-7,9H2,(H,26,34)(H,28,31)(H,32,33)(H,35,36)(H4,22,23,25,29,30)	N-(N-(4-(((2,4-Diamino-6-pteridinyl)methyl)amino)benzoyl)glycyl)-L-glutamic acid	C1=CC(=CC=C1C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N	-1.12854338	3049677;78300089	PubChem:(3049677 78300089);PubChem class - safety and toxic	67108866	515.2081	155.413	3448_CARA_HILIC_pos_SIRIUS_merge_27738
869	1	1	N/A	-50.61076064824452	0.9999999999999999	25.892589928483027	C51H98O6	[M + H3N + H]+	RQTGLAGMJNDMCQ	InChI=1S/C51H98O6/c1-4-7-10-13-16-19-22-24-25-26-27-30-33-36-39-42-45-51(54)57-48(46-55-49(52)43-40-37-34-31-28-21-18-15-12-9-6-3)47-56-50(53)44-41-38-35-32-29-23-20-17-14-11-8-5-2/h48H,4-47H2,1-3H3	null	CCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCC	21.8999996	131808459;131810726	HMDB:(100297 102575);PubChem:(131808459 131810726);PubChem class - bio and metabolites	16777226	824.7674	22.669	5137_CARA_HILIC_pos_SIRIUS_merge_11705
870	4	4	N/A	-56.86342521913758	0.9999999999999999	54.1518691488108	C9H16N2O2	[M + H]+	OAUYENAPBFTAQT	InChI=1S/C9H16N2O2/c1-8(12)10-5-3-7-11-6-2-4-9(11)13/h2-7H2,1H3,(H,10,12)	Acisoga	CC(=O)NCCCN1CCCC1=O	-0.5	129397	COCONUT:(CNP0205490);HMDB:(61384);PubChem:(129397);CHEBI:(133185);PubChem class - bio and metabolites;MeSH:(129397);PubMed	18874478	185.127	80.526	3994_CARA_HILIC_pos_SIRIUS_merge_2835
871	3	6	N/A	-235.4823376884643	0.8663316582914573	11.762919102687533	C35H50O8	[M - H4O2 + H]+	FZZBQPABSWVSND	InChI=1S/C35H50O8/c1-8-20(2)30-23(5)14-15-34(43-30)18-27-17-26(42-34)13-12-22(4)29(36)21(3)10-9-11-25-19-40-32-31(39-7)24(6)16-28(33(37)41-27)35(25,32)38/h9-12,14-16,20-21,23,26-32,36,38H,8,13,17-19H2,1-7H3	Avermectin A1a aglycone	CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5OC)C)C(=O)O3)O)C)O)C)C	3.5	11953990;102420839;118701692	COCONUT:(CNP0110865);KEGG:(C11980);PubChem:(11953990 102420839 118701692);SuperNatural:(SN00214006);CHEBI:(29523)	3146018	563.3339	77.697	6148_CARA_HILIC_pos_SIRIUS_merge_17450
872	1	4	N/A	-359.80103895798567	0.06532663316582915	36.803681772896375	C23H29N7O4	[M + K]+	AOPHJHJQMRTHLY	InChI=1S/C23H29N7O4/c1-14(2)27-23(34)29-16-8-11-30(22(33)18-13-25-9-10-26-18)19(16)21(32)28-17(20(24)31)12-15-6-4-3-5-7-15/h3-7,9-10,13-14,16-17,19H,8,11-12H2,1-2H3,(H2,24,31)(H,28,32)(H2,27,29,34)	N-(1-amino-1-oxo-3-phenylpropan-2-yl)-3-(propan-2-ylcarbamoylamino)-1-(pyrazine-2-carbonyl)pyrrolidine-2-carboxamide	CC(C)NC(=O)NC1CCN(C1C(=O)NC(CC2=CC=CC=C2)C(=O)N)C(=O)C3=NC=CN=C3	0.600000024	3807953;11882074	COCONUT:(CNP0303343);PubChem:(3807953 11882074);SuperNatural:(SN00007412);ZINC bio:(ZINC04200979)	3153922	506.1923	160.182	4050_CARA_HILIC_pos_SIRIUS_merge_27948
873	2	2	N/A	-199.4090138591663	0.8547738693467337	13.402715949126305	C22H41NO4	[M + H3N + H]+	NEMXEZCVUJCXDQ	InChI=1S/C22H41NO4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20(25)23-21(19(2)24)22(26)27/h10-11,19,21,24H,3-9,12-18H2,1-2H3,(H,23,25)(H,26,27)	N-oleoyl threonine	CCCCCCCCC=CCCCCCCCC(=O)NC(C(C)O)C(=O)O	6.4000001	9800205;52922063;54107107;88380126;88380127;90103527	COCONUT:(CNP0285609);PubChem:(9800205 52922063 54107107 88380126 88380127 90103527);CHEBI:(131695)	2097186	401.3381	108.835	222_CARA_HILIC_pos_SIRIUS_merge_9089
874	1	1	N/A	-103.94471926860567	0.9999999999999999	44.597220373485115	C43H87NO4	[M + H]+	CTIRMRQZDHCMIU	InChI=1S/C43H87NO4/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-25-26-28-30-32-34-36-40(46)38-42(47)41(39-45)44-43(48)37-35-33-31-29-27-24-16-14-12-10-8-6-4-2/h40-42,45-47H,3-39H2,1-2H3,(H,44,48)	null	CCCCCCCCCCCCCCCCCCCCCCC(CC(C(CO)NC(=O)CCCCCCCCCCCCCCC)O)O	14.8729105	""	COCONUT:(CNP0153765);Natural Products:(UNPD178082);SuperNatural:(SN00313824)	3178496	682.6688	32.349	4227_CARA_HILIC_pos_SIRIUS_merge_1294
875	4	7	N/A	-35.41172199741211	0.033165829145728645	44.81180008065198	C14H19N3O4	[M + H]+	VHLZDSUANXBJHW	InChI=1S/C14H19N3O4/c15-10(6-7-12(16)18)13(19)17-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H2,16,18)(H,17,19)(H,20,21)	2-[(2,5-diamino-5-oxopentanoyl)amino]-3-phenylpropanoic acid	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCC(=O)N)N	-0.448366642	18218210;57288566	COCONUT:(CNP0334031);HMDB:(28804);PubChem:(18218210 57288566);CHEBI:(141430);additional;Training Set	2637866	294.1456	145.222	2288_CARA_HILIC_pos_SIRIUS_merge_4620
876	4	4	N/A	-10.539980812436918	0.7286432160804021	21.363644165047887	C10H15N3O4	[M + H]+	LUCHPKXVUGJYGU	InChI=1S/C10H15N3O4/c1-5-3-13(10(16)12-9(5)11)8-2-6(15)7(4-14)17-8/h3,6-8,14-15H,2,4H2,1H3,(H2,11,12,16)	Methyldeoxycytidine	CC1=CN(C(=O)N=C1N)C2CC(C(O2)CO)O	-0.882915974	1835;13279;688118;440055;6541361;11806977;25076543;27556881;53442295;69626679;71750272;71771894;76973308;90954284;123709813;133113973;129848874;131698869;131709870;132181270	HMDB:(2224);SuperNatural:(SN00331174);ZINC bio:(ZINC00056702 ZINC01303441 ZINC02040318 ZINC03871149 ZINC03871150 ZINC17175238 ZINC17175239);additional;MeSH:(1835 13279 440055);PubMed;NORMAN:(NS00015195);COCONUT:(CNP0377543);Natural Products:(UNPD84789);PubChem:(1835 13279 688118 440055 6541361 11806977 25076543 27556881 53442295 69626679 71750272 71771894 76973308 90954284 123709813 133113973 129848874 131698869 131709870 132181270);YMDB Mine;CHEBI:(47876);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C03592);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-20408)	51627485550	242.1127	114.7	6543_CARA_HILIC_pos_SIRIUS_merge_19385
877	1	1	N/A	-72.4758202488571	0.9999999999999999	64.83733398530127	C14H12O2	[M + K]+	YCVPRTHEGLPYPB	InChI=1S/C14H12O2/c15-13-8-12(9-14(16)10-13)7-6-11-4-2-1-3-5-11/h1-10,15-16H	Pinosylvin	C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O	3.5	100754;5280457;9548840	SuperNatural:(SN00158039 SN00001875);ZINC bio:(ZINC00901115);additional;MeSH:(100754 5280457);Plantcyc:(CPD-438);PubMed;COCONUT:(CNP0359222);KNApSAcK:(2897);Natural Products:(UNPD152137 UNPD214075 UNPD32269);PubChem:(100754 5280457 9548840);CHEBI:(17323 36011 36010);PubChem class - bio and metabolites;KEGG:(C01745);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-438)	87746934	251.0452	36.359	6077_CARA_HILIC_pos_SIRIUS_merge_7776
878	4	4	N/A	-126.1752995927065	0.9999999999999999	79.33479220584414	C7H8N2O3	[M + H3N + H]+	YBXJEAPQVULNKE	InChI=1S/C7H8N2O3/c1-4-3-9(5(2)10)7(12)8-6(4)11/h3H,1-2H3,(H,8,11,12)	1-acetyl-5-methylpyrimidine-2,4-dione	CC1=CN(C(=O)NC1=O)C(=O)C	-0.571428001	667607	COCONUT:(CNP0115448);PubChem:(667607);ZINC bio:(ZINC00011019)	2105346	186.0867	59.283	940_CARA_HILIC_pos_SIRIUS_merge_22294
879	2	2	N/A	-188.72209929647508	0.9999999999999999	17.222208472154136	C17H29N5O7	[M + H3N + H]+	RHKXZKZBFQSNDT	InChI=1S/C17H29N5O7/c1-8(17(28)29)20-16(27)13(9(2)23)22-15(26)11(5-6-12(18)24)21-14(25)10-4-3-7-19-10/h8-11,13,19,23H,3-7H2,1-2H3,(H2,18,24)(H,20,27)(H,21,25)(H,22,26)(H,28,29)	2-[[2-[[5-amino-5-oxo-2-(pyrrolidine-2-carbonylamino)pentanoyl]amino]-3-hydroxybutanoyl]amino]propanoic acid	CC(C(C(=O)NC(C)C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C1CCCN1)O	-2.19064879	20012163;72187576	PubChem:(20012163 72187576);PubChem class - bio and metabolites	16777218	433.2386	166.802	3626_CARA_HILIC_pos_SIRIUS_merge_4953
880	1	1	N/A	-110.20402067730332	0.9999999999999999	27.988938513393276	C11H21N5O5	[M + Na]+	AKAHWGGIUSJNNM	InChI=1S/C11H21N5O5/c12-6(9(18)19)3-4-8(17)16-7(10(20)21)2-1-5-15-11(13)14/h6-7H,1-5,12H2,(H,16,17)(H,18,19)(H,20,21)(H4,13,14,15)	null	C(CC(C(=O)O)NC(=O)CCC(C(=O)O)N)CN=C(N)N	-5.0	20719180;89124207	COCONUT:(CNP0238043);HMDB:(29143);Natural Products:(UNPD43198);PubChem:(20719180 89124207);SuperNatural:(SN00270032);PubChem class - bio and metabolites	19955722	326.1422	178.293	1814_CARA_HILIC_pos_SIRIUS_merge_12689
881	4	4	N/A	-105.52322655820456	0.9974874371859296	11.082973025346298	C7H11NO5	[M - H2O + H]+	NBLKTRLPZFCMJG	InChI=1S/C7H11NO5/c9-5(8-4-7(12)13)2-1-3-6(10)11/h1-4H2,(H,8,9)(H,10,11)(H,12,13)	Glutarylglycine	C(CC(=O)NCC(=O)O)CC(=O)O	-1.10000002	23592950	COCONUT:(CNP0041639);HMDB:(590);PubChem:(23592950);SuperNatural:(SN00215798);ZINC bio:(ZINC12494118);PubChem class - bio and metabolites	19931146	172.0593	88.225	3006_CARA_HILIC_pos_SIRIUS_merge_20323
882	1	6	N/A	-207.55545731486	0.01959798994974874	38.63718251666796	C33H48O3	[M + K]+	LNKXNLNNKBMGQR	InChI=1S/C33H48O3/c1-2-32(35)28-24-21-19-17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-20-22-25-29-33(36)30-26-23-27-31-34/h1,3-4,24,28,32-36H,6,8-22,25,29,31H2	Pellynol C	C#CC(C=CCCCCCCCC#CC=CCCCCCCCCCCCC(C#CC#CCO)O)O	9.10000038	4716;10696478	COCONUT:(CNP0408277);Natural Products:(UNPD219122 UNPD21372);PubChem:(4716 10696478);PubMed	2129986	531.3205	25.465	3873_CARA_HILIC_pos_SIRIUS_merge_23
883	4	3	N/A	-233.128494086054	0.012562814070351761	11.238830722258456	C36H64O16	[M + H3N + H]+	CPKXIKIVLSMABL	InChI=1S/C36H64O16/c1-11-18(6)25(40)32(43)49-29(20(8)13-3)34(45)51-31(22(10)15-5)36(47)52-30(21(9)14-4)35(46)50-28(19(7)12-2)33(44)48-17-24(39)27(42)26(41)23(38)16-37/h18-31,37-42H,11-17H2,1-10H3	null	CCC(C)C(C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(C(C(C(CO)O)O)O)O)O	4.5999999	10440073;124893915;124893916;124893917;124893918;132576280	COCONUT:(CNP0135000);PubChem:(10440073 124893915 124893916 124893917 124893918 132576280);additional;MeSH:(132576280);Training Set;PubMed	2637894	770.4574	81.937	5248_CARA_HILIC_pos_SIRIUS_merge_18654
884	2	2	N/A	-439.6119565698082	0.9999999999999999	33.49893432926829	C14H16N4O6	[M + H3N + H]+	IBMMNWZLAHPJEX	InChI=1S/C14H16N4O6/c15-7(21)11-1-12(8(16)22)3-14(5(11)19,10(18)24)4-13(2-11,6(12)20)9(17)23/h1-4H2,(H2,15,21)(H2,16,22)(H2,17,23)(H2,18,24)	2,6-dioxoadamantane-1,3,5,7-tetracarboxamide	C1C2(CC3(CC(C2=O)(CC1(C3=O)C(=O)N)C(=O)N)C(=O)N)C(=O)N	-2.70000005	64375	PubChem:(64375);PubChem class - safety and toxic	67108866	354.1393	159.191	3963_CARA_HILIC_pos_SIRIUS_merge_6808
885	4	4	N/A	-8.278382732645778	0.9999999999999999	96.50414117562448	C9H11NO3	[M + H]+	OUYCCCASQSFEME	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	0.267655462	1153;6057;71098;134618;450407;450408;450409;450610;2724449;3741725;4300518;5460804;5460805;5460807;5460811;5460812;5460814;5460819;5460820;5460822;10513366;10657063;6919035;6942100;12144755;12209698;12209699;12209703;12209704;12209705;12209706;12209707;12209714;12209715;12209716;12209718;12209719;12209720;12209722;12209728;12209730;12209731;10035292;10081061;10176393;10261774;10285839;11819702;11344427;10419891;16057302;16121128;16121129;18761740;16213418;16213445;16213583;16217563;22525020;22525021;22525022;25033054;24209846;24209847;25240685;25240941;25241510;25241511;46198802;46198803;46200025;46200026;46200027;46200028;46200029;46200030;46200031;46200180;46200178;46200179;46200181;46200182;46200183;46200184;46200325;46200326;46200327;46200328;46200329;46200486;51038299;51038519;46932123;54170871;54170875;56613523;56615578;56846617;66995444;67616738;71524149;71308851;87528069;87206347;90695549;91056413;90471999;90472602;101207897;102122882;102134361;102176480;101397207;101397208;101473587;102352870;102352865;102352866;102352868;102352869;102601143;102601262;102602318;102445951;102467108;119078552;118264389;118404240;121232915;121232916;124202800;124202884;129691772;129718953;129827297;131708673;131869542;138986902	HMDB:(158);PubChem class - food;SuperNatural:(SN00321715 SN00001300);ZINC bio:(ZINC00002234 ZINC00266964);additional;HSDB:(60-18-4);MeSH:(6057);Plantcyc:(TYR);PubMed;NORMAN:(NS00001880);COCONUT:(CNP0082847 CNP0082848 CNP0116237 CNP0273041);KNApSAcK:(1397);Natural Products:(UNPD23045 UNPD50706);PubChem:(1153 6057 71098 134618 450407 450408 450409 450610 2724449 3741725 4300518 5460804 5460805 5460807 5460811 5460812 5460814 5460819 5460820 5460822 10513366 10657063 6919035 6942100 12144755 12209698 12209699 12209703 12209704 12209705 12209706 12209707 12209714 12209715 12209716 12209718 12209719 12209720 12209722 12209728 12209730 12209731 10035292 10081061 10176393 10261774 10285839 11819702 11344427 10419891 16057302 16121128 16121129 18761740 16213418 16213445 16213583 16217563 22525020 22525021 22525022 25033054 24209846 24209847 25240685 25240941 25241510 25241511 46198802 46198803 46200025 46200026 46200027 46200028 46200029 46200030 46200031 46200180 46200178 46200179 46200181 46200182 46200183 46200184 46200325 46200326 46200327 46200328 46200329 46200486 51038299 51038519 46932123 54170871 54170875 56613523 56615578 56846617 66995444 67616738 71524149 71308851 87528069 87206347 90695549 91056413 90471999 90472602 101207897 102122882 102134361 102176480 101397207 101397208 101473587 102352870 102352865 102352866 102352868 102352869 102601143 102601262 102602318 102445951 102467108 119078552 118264389 118404240 121232915 121232916 124202800 124202884 129691772 129718953 129827297 131708673 131869542 138986902);CHEBI:(32760 32784 28479 32773 58315 32761 32775 32774 17895 32762 58570 18186 32786 32785);PubChem class - bio and metabolites;KEGG:(C00082 C06420 C01536);PubChem class - safety and toxic;YMDB:(364 805);Training Set;PubChem class - drug;Biocyc:(D-TYROSINE TYR)	255847294	182.0808	139.653	6022_CARA_HILIC_pos_SIRIUS_merge_4879
886	2	2	N/A	-19.612438966974292	0.9999999999999999	35.15753965256065	C12H25N3O3	[M + H]+	ATIPDCIQTUXABX	InChI=1S/C12H25N3O3/c1-8(2)7-10(12(17)18)15-11(16)9(14)5-3-4-6-13/h8-10H,3-7,13-14H2,1-2H3,(H,15,16)(H,17,18)	Lysyl-Leucine	CC(C)CC(C(=O)O)NC(=O)C(CCCCN)N	-0.236631081	4682588;7016102;7016103;92223539	HMDB:(28955);PubChem:(4682588 7016102 7016103 92223539);CHEBI:(74561);ZINC bio:(ZINC02522658);additional;PubChem class - bio and metabolites;MeSH:(4682588 7016103);Training Set	17326126	260.1959	217.057	5941_CARA_HILIC_pos_SIRIUS_merge_9080
887	4	2	N/A	-218.10523060803436	0.23668341708542714	20.042656165451525	C19H37N3O3	[M + H]+	DHLMLMAXOBXOJG	InChI=1S/C19H37N3O3/c1-6-15-11-22(19(25)20-14(4)5)8-7-16(15)10-18(24)21-17(12-23)9-13(2)3/h13-17,23H,6-12H2,1-5H3,(H,20,25)(H,21,24)	(3R,4S)-3-ethyl-4-[2-[[(2R)-1-hydroxy-4-methylpentan-2-yl]amino]-2-oxoethyl]-N-propan-2-ylpiperidine-1-carboxamide	CCC1CN(CCC1CC(=O)NC(CC(C)C)CO)C(=O)NC(C)C	2.20000005	11912552	COCONUT:(CNP0060741);PubChem:(11912552);SuperNatural:(SN00012702);ZINC bio:(ZINC05415508)	3153922	356.2887	33.475	6087_CARA_HILIC_pos_SIRIUS_merge_18791
888	1	4	N/A	-164.19516102056085	0.014070351758793972	17.854484236702554	C36H62O2	[M + K]+	HYQBLGJYQBZWSR	InChI=1S/C36H62O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36(37)38/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-35H2,1H3,(H,37,38)	21Z,24Z,27Z,30Z,33Z-hexatriacontapentaenoic acid	CCC=CCC=CCC=CCC=CCC=CCCCCCCCCCCCCCCCCCCCC(=O)O	13.1545029	52921811;86289172	PubChem:(52921811 86289172);CHEBI:(77499 77216)	34	565.4353	25.519	483_CARA_HILIC_pos_SIRIUS_merge_3892
